Date,Time,A4(V),GSpd(kmh),VFAS(V),Curr(A),Alt(m),RxBt(V),RSSI(dB),GPS,VSpd(m/s),Hdg(@),0430,Tmp1(@C),Tmp2(@C),DIST(m),GPSSpd(kmh),RxBt(V),Fuel(%),PTCH,0440,Tmp2(@C),GAlt(m),Fuel(%),Hdg(@),0420,VFAS(V),Fuel(%),GPS,RxBt(V),Tmp1(@C),VFAS(V),RxBt(V),Hdg(@),Alt(m),GPS,GPS,GPSpd(kts),VFAS(V),Alt(m),GPS,A4(V),Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SF,SH,LSW,TxBat(V)
2020-09-19,14:27:06.410,3.78,28.0,15.13,3.1,134.0,5.0,80,50.028640 20.064956,-1.0,193.30,-16,15,1817,0,50.1,5.0,316,-36,-163,1816,339.2,443,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.031080 20.079015,3.79,-7,-6,-220,32,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:27:07.410,3.78,28.0,15.14,3.1,133.2,5.0,80,50.028640 20.064933,-1.3,191.90,-1,15,1817,0,50.6,5.0,316,-36,67,1816,337.5,443,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.031080 20.079015,3.79,-7,90,-220,-69,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:27:08.410,3.78,28.0,15.13,3.0,132.5,5.0,80,50.028440 20.064888,0.0,190.80,-11,15,1816,0,50.6,5.0,316,-36,-36,1816,336.8,444,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.031080 20.079015,3.79,-7,114,-220,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:27:09.410,3.78,28.0,15.12,3.1,132.4,5.0,80,50.028338 20.064875,0.0,187.80,-11,15,1817,0,52.5,5.0,316,-36,48,1816,336.6,444,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.031080 20.079015,3.79,-7,60,-221,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:27:10.410,3.78,28.0,15.13,3.1,132.2,5.0,80,50.028156 20.064825,-0.5,192.70,9,15,1817,0,53.6,5.0,316,-36,-38,1816,336.5,446,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.028210 20.079015,3.79,-7,-9,-220,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:27:11.410,3.78,28.0,15.12,3.0,131.6,5.0,80,50.028000 20.064788,-0.6,192.70,-14,15,1817,0,54.0,5.0,316,-36,29,1816,336.2,447,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.028210 20.079015,3.79,-7,-8,-220,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:27:12.410,3.78,28.0,15.13,3.1,131.2,5.0,80,50.027946 20.064751,-0.3,194.60,-25,15,1816,0,54.6,5.0,316,-36,34,1817,335.8,448,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.028210 20.079015,3.79,-7,-9,-220,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:27:13.410,3.78,28.0,15.12,3.1,131.2,5.0,84,50.027841 20.064671,0.0,194.60,-25,15,1816,0,54.3,5.0,316,-36,-4,1817,335.8,448,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.028210 20.079015,3.79,-7,-9,-220,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:27:14.410,3.78,28.0,15.10,3.1,131.0,5.0,88,50.027685 20.064655,0.0,193.70,-25,15,1817,0,53.7,5.0,316,-36,-7,1817,335.9,449,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.028210 20.079015,3.79,-7,-9,-220,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:27:15.410,3.77,28.0,15.12,3.1,131.0,5.0,88,50.027505 20.064601,0.0,195.20,-41,15,1817,0,53.6,5.0,316,-36,-8,1817,336.0,449,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.028210 20.079015,3.79,-7,-9,-221,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:27:16.410,3.78,28.0,15.11,3.1,131.0,5.0,88,50.027351 20.064601,-0.1,199.60,-19,15,1816,0,53.4,5.0,316,-36,35,1817,336.1,452,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.028210 20.079015,3.79,-7,-9,-220,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:27:17.410,3.78,28.0,15.13,3.1,131.2,5.0,88,50.027250 20.064473,0.2,202.20,-40,15,1817,0,54.3,5.0,316,-36,-17,1817,336.4,452,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.028210 20.079015,3.78,-7,-9,-220,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:27:18.440,3.78,28.0,15.11,3.1,131.4,5.0,88,50.027150 20.064381,0.3,203.20,-40,15,1817,0,54.1,5.0,316,-32,23,1817,336.4,453,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.028210 20.079015,3.78,-7,-9,-221,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:27:19.440,3.77,28.0,15.11,3.1,132.2,5.0,88,50.027026 20.064271,0.4,207.40,-24,15,1817,0,55.1,5.0,316,-27,23,1817,337.1,454,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.028210 20.079015,3.78,-7,-11,-220,-518,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:27:20.450,3.78,28.0,15.11,3.1,133.3,5.0,88,50.026881 20.064173,1.8,207.50,-24,15,1817,0,55.2,5.0,316,-27,-119,1817,337.3,454,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.028210 20.079015,3.78,-7,-11,-220,-245,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:27:21.450,3.78,28.0,15.10,3.1,135.8,5.0,88,50.026881 20.064138,2.3,202.00,-47,15,1817,0,54.9,5.0,316,-27,-137,1817,340.6,456,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.028210 20.079015,3.78,-7,-11,-220,-288,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:27:22.450,3.77,28.0,15.11,3.1,135.8,5.0,88,50.026681 20.064138,2.3,195.60,-25,15,1817,0,52.4,5.0,316,-27,-89,1817,342.7,456,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.028210 20.079015,3.78,-7,-9,-220,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:27:23.450,3.77,28.0,15.09,3.1,139.2,5.0,88,50.026476 20.063991,1.4,190.30,-32,15,1817,0,52.4,5.0,316,-27,-57,1817,342.7,458,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.028210 20.079015,3.78,-7,-9,-221,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:24.450,3.77,28.0,15.11,3.1,140.7,5.0,88,50.026400 20.063936,1.3,193.30,-39,15,1817,0,54.1,5.0,316,-27,-57,1817,345.9,458,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.028210 20.079015,3.78,-7,-11,-221,-313,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:25.450,3.77,28.0,15.10,3.1,141.1,5.0,88,50.026243 20.063936,0.5,194.20,-22,15,1817,0,54.9,5.0,316,-27,-150,1817,348.0,460,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.065923,14.7,15.54,-52.3,50.026348 20.079015,3.78,-7,-11,-220,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:26.450,3.77,28.0,15.10,3.1,141.9,5.0,88,50.026085 20.063856,1.0,186.30,-55,15,1816,0,53.2,5.0,316,-27,-128,1817,348.0,461,306.60,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-9,-221,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:27.450,3.77,28.0,15.09,3.1,143.4,5.0,88,50.025976 20.063831,0.8,187.50,-20,15,1817,0,53.3,5.0,316,-27,32,1817,349.5,461,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-9,-221,2,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:28.450,3.77,28.0,15.09,3.1,144.1,5.0,88,50.025976 20.063796,1.7,187.90,-25,15,1817,0,53.3,5.0,316,-27,-42,1817,349.5,461,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-11,-221,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:29.450,3.77,28.0,15.10,3.1,146.7,5.0,88,50.025763 20.063765,1.7,187.90,-42,15,1817,0,52.7,5.0,316,-27,-23,1817,352.7,463,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-5,-11,-218,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:30.450,3.77,28.0,15.10,3.1,148.1,5.0,88,50.025635 20.063713,1.5,194.00,-29,15,1817,0,52.7,5.0,316,-27,-15,1817,354.0,464,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-9,-218,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:31.450,3.77,28.0,15.10,3.3,149.5,5.0,88,50.025463 20.063655,1.3,197.50,-41,15,1818,0,51.1,5.0,316,-27,13,1817,355.9,465,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-9,-192,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:32.450,3.76,28.0,15.06,3.3,151.3,5.0,88,50.025391 20.063593,1.2,194.40,-47,15,1818,0,51.6,5.0,316,-27,-9,1817,356.4,466,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-8,-192,-104,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:33.450,3.77,28.0,15.09,3.4,153.8,5.0,88,50.025391 20.063506,1.2,200.60,-24,15,1818,0,51.4,5.0,316,-27,-3,1817,357.8,467,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-11,-192,-262,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:34.450,3.77,28.0,15.08,3.4,154.7,5.0,88,50.025103 20.063506,0.6,202.60,-30,15,1818,0,52.2,5.0,316,-27,-95,1817,359.5,467,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-11,-192,-388,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:35.450,3.77,28.0,15.08,3.4,155.7,5.0,88,50.024953 20.063370,0.6,197.10,-36,15,1818,0,52.2,5.0,316,-27,-185,1817,360.2,469,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-8,-192,1,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:36.450,3.77,28.0,15.07,3.3,155.9,5.0,88,50.024903 20.063370,0.6,183.30,-45,15,1818,0,52.2,5.0,316,-27,-115,1817,360.9,469,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-9,-192,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:37.450,3.76,28.0,15.07,3.3,155.9,5.0,88,50.024725 20.063343,0.0,183.20,-45,15,1818,0,51.5,5.0,316,-27,46,1817,361.4,470,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,21,-192,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:38.450,3.76,28.0,15.07,3.3,157.0,5.0,88,50.024620 20.063328,-0.1,183.20,-20,15,1818,0,53.5,5.0,316,-27,0,1817,361.3,471,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-6,-192,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:39.450,3.76,28.0,15.06,3.3,157.1,5.0,88,50.024458 20.063298,0.4,188.00,-28,15,1818,0,54.3,5.0,316,-27,-3,1817,361.0,472,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-8,-192,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:40.450,3.76,28.0,15.07,3.3,157.6,5.0,88,50.024298 20.063265,0.6,188.60,-44,15,1818,0,54.0,5.0,316,-27,21,1817,361.4,473,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,126,-192,-77,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:41.450,3.76,28.0,15.07,3.3,158.2,5.0,88,50.024245 20.063238,0.3,189.20,-18,15,1818,0,53.8,5.0,316,-27,-58,1817,361.9,474,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-9,-192,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:42.450,3.76,28.0,15.05,3.3,158.5,5.0,88,50.024031 20.063198,0.0,189.20,-18,15,1818,0,53.8,5.0,316,-27,-13,1817,362.1,475,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,177,-192,4,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:43.450,3.76,28.0,15.05,3.3,158.2,5.0,88,50.023951 20.063198,0.0,190.90,18,15,1818,0,55.5,5.0,316,-27,48,1817,361.6,476,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-8,-192,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:44.450,3.75,28.0,15.05,3.3,158.2,5.0,88,50.023898 20.063145,-1.0,194.70,-14,15,1818,0,58.3,5.0,316,-27,-8,1817,361.3,477,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-8,-192,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:45.450,3.76,28.0,15.04,3.3,156.4,5.0,88,50.023898 20.063075,-1.0,194.40,-14,15,1818,0,58.3,5.0,316,-27,-8,1817,360.3,477,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-9,-191,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:46.450,3.75,28.0,15.06,3.3,155.5,5.0,88,50.023556 20.062995,-0.8,193.80,-40,15,1818,0,58.3,5.0,316,-27,-37,1817,359.1,479,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,143,-192,-6,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:47.450,3.76,28.0,15.05,3.3,155.2,5.0,88,50.023388 20.062970,-0.7,195.60,-16,15,1818,0,58.8,5.0,316,-27,-37,1817,358.7,479,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-8,-192,-289,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:48.450,3.76,28.0,15.05,3.3,155.2,5.0,86,50.023388 20.062890,-1.2,198.00,-20,15,1818,0,60.3,5.0,316,-27,15,1817,357.6,480,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.079015,3.78,-7,-11,-192,-517,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:49.450,3.76,28.0,15.06,3.3,155.2,5.0,82,50.023246 20.062818,-1.1,190.20,-8,15,1818,0,59.2,5.0,316,-27,-253,1817,356.6,481,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.062860,3.78,-7,-9,-192,-454,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:50.450,3.76,28.0,15.06,3.3,151.2,5.0,82,50.022908 20.062790,-1.6,171.90,-5,15,1818,0,55.9,5.0,316,-27,-274,1817,355.1,482,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.062860,3.78,-7,-9,-192,-308,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:51.450,3.76,28.0,15.05,3.3,150.1,5.0,84,50.022808 20.062790,-1.4,164.80,2,15,1818,0,55.9,5.0,316,-27,-133,1818,353.7,483,188.10,0,15.13,356,50.030250 20.066925,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.062860,3.78,-7,-8,-192,-305,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:52.450,3.75,28.0,15.04,3.3,148.5,5.0,86,50.022761 20.062875,-0.9,151.50,-18,15,1818,0,48.6,5.0,316,-27,-144,1818,351.6,483,188.10,0,15.13,356,50.030250 20.062910,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.062860,3.78,-7,-9,-192,-302,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:53.450,3.75,28.0,15.05,3.3,147.7,5.0,86,50.022606 20.062875,-0.5,135.80,-31,15,1818,0,46.4,5.0,316,-27,-140,1818,349.8,485,188.10,0,15.13,485,50.030250 20.062910,5.0,15,15.55,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.062860,3.78,-7,-9,-192,-308,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:54.450,3.76,28.0,15.04,3.2,147.2,5.0,86,50.022545 20.063183,-0.1,124.80,-25,15,1818,0,43.4,5.0,316,-27,-140,1818,348.4,485,188.10,0,15.13,485,50.030250 20.062910,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.062860,3.78,-7,-9,-192,-312,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:55.450,3.76,28.0,15.05,3.2,146.2,5.0,86,50.022528 20.063303,-0.2,114.10,-25,15,1818,0,43.4,5.0,316,-27,-140,1818,347.2,487,188.10,0,15.13,485,50.030250 20.062910,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.062860,3.78,-7,-9,-192,-290,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:56.450,3.76,28.0,15.03,3.2,145.3,5.0,86,50.022505 20.063490,-0.4,95.80,-20,15,1818,0,40.2,5.0,316,-27,-119,1818,344.9,488,188.10,0,15.13,485,50.030250 20.062910,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.026136 20.062860,3.76,-7,-8,-192,401,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:57.450,3.75,28.0,15.04,3.2,144.0,5.0,88,50.022505 20.063551,0.0,82.40,-40,15,1818,0,40.3,5.0,316,-27,143,1818,343.5,489,188.10,0,15.13,485,50.030250 20.062910,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-8,-192,4,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:58.450,3.76,28.0,15.04,3.2,141.9,5.0,84,50.022553 20.063795,-1.1,82.40,-13,15,1818,0,40.8,5.0,316,-27,15,1818,343.5,490,188.10,0,15.13,485,50.030250 20.062910,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,35,-191,281,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:27:59.450,3.76,28.0,15.04,3.2,141.9,5.0,82,50.022561 20.063948,-0.6,77.90,-20,15,1818,0,40.3,5.0,316,-32,19,1818,340.7,491,188.10,0,15.13,485,50.030250 20.062910,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-8,-192,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:00.450,3.76,28.0,15.05,3.2,139.0,5.0,82,50.022588 20.064070,-0.6,79.30,-20,15,1818,0,39.8,5.0,316,-32,19,1818,339.9,492,188.10,0,15.13,485,50.030250 20.062910,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,52,-192,9,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:01.450,3.75,28.0,15.03,3.2,138.0,5.0,82,50.022608 20.064248,-1.3,79.60,-6,15,1818,0,38.3,5.0,316,-32,10,1817,339.0,492,188.10,0,15.13,485,50.030250 20.062910,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,28,-192,5,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:02.450,3.75,28.0,15.03,3.2,137.4,5.0,82,50.022628 20.064248,-1.8,80.30,0,15,1818,0,38.4,5.0,316,-32,22,1817,338.6,493,188.10,0,15.13,485,50.030250 20.064306,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,60,-192,295,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:03.450,3.76,28.0,15.04,3.2,134.0,5.0,82,50.022638 20.064248,-2.0,79.30,9,15,1817,0,39.6,5.0,316,-32,66,1817,336.5,495,188.10,0,15.13,485,50.030250 20.064306,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-8,-192,113,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:28:04.450,3.76,28.0,15.02,3.2,134.0,5.0,82,50.022648 20.064696,-1.7,89.80,-1,15,1817,0,40.3,5.0,316,-32,86,1817,336.2,495,188.10,0,15.13,485,50.030250 20.064306,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-8,-192,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
